logMmol dlogMmol logSFR dlogSFR
6.951551021991014 0.4186479026435801 -2.718331472705559 0.17813905781863437
6.966505266695401 0.40659167960805137 -2.6638592293127754 0.12841521614410356
6.9534728613811 0.432066662518368 -4.32896550131086 0.4825475927993639
7.256015499896713 0.21001297534824 -5.509850869876703 0.39191794684328163
7.295630678596792 0.16512603268752765 -3.3135978785934 0.36024546730381474
7.021745020316741 0.3112649356885353 -4.117953088341252 0.47764258361917467
7.143238667187426 0.334826341162966 -1.90609538938899 0.05102043187920715
7.541556194158868 0.13511339746574785 -1.179167875851905 0.026280759428476554
7.718524220607391 0.09050146160392403 -1.058322548103572 0.021766673757553735
7.712008945328345 0.09021886618695442 -1.6621288398776022 0.05231745376033212
7.314681214977718 0.22176311437247867 -2.0702889910040234 0.10084594300888483
7.084096032519205 0.36559798988322084 -2.6679105124730635 0.16633862888529055
7.658589235420741 0.09594922270009014 -2.0749389482866945 0.07839907003798921
7.310792672712882 0.20923901678940726 -1.5237210693912437 0.04036479142589691
7.12615177980602 0.3248873661504369 -2.322885284393926 0.11165175388880534
7.114824725916442 0.29869330794862803 -2.571214776950315 0.1728802701575333
7.313746567662007 0.18417745175005412 -2.1666814426213934 0.08937584394260215
7.292817745758052 0.18288419661576072 -1.9936659107095436 0.0556533393966057
7.1288722020228406 0.23875316681721134 -2.0021354368233517 0.045788321025139585
6.9986742442557315 0.37137974658542083 -4.085704510971662 0.461350615138066
7.279861763547958 0.18858493655000672 -3.7146241739867385 0.3542882113327026
7.065211584578067 0.25951789282476817 -2.705420742776263 0.1869864444893184
7.152639604519512 0.20852844148683494 -3.4801516297735122 0.3244708974808527
7.088232024500213 0.2944327244181232 -3.64133377972479 0.43864718724676927
7.006282693415069 0.3583735643171948 -3.6549026938616236 0.3549551103690677
7.224007472545769 0.26688239553115095 -2.9308273122760427 0.1916611532398716
7.532319715762297 0.13662884526326366 -2.0630187163052245 0.06979188957771493
7.75520396335673 0.08125334810099775 -1.391576273227214 0.04206113379258368
7.89317846361444 0.06021986104270663 -1.1977190992974367 0.03215950038832677
7.779279385598803 0.07905688854119786 -1.7836597759199435 0.058915373098874346
7.663529970210128 0.10206663450868057 -2.194480035228157 0.11030730537469721
7.575783977253944 0.1215119239768125 -2.646771767849592 0.15280094862614463
7.737723196896331 0.08097056901734244 -2.28141612616751 0.10907766240913595
7.505902500986891 0.14206623429236342 -1.7190151740704276 0.06066418767674214
7.645186012584071 0.07779950112628445 -1.7523938699845636 0.04897783972778968
7.653148219072638 0.07092678954139844 -1.4195220601029177 0.027212047572891914
7.1427636605384235 0.2325381572394077 -2.1220529600754556 0.07472659332054234
7.118741763481856 0.26083352760007966 -2.91570352925273 0.220774762890541
7.225858576733408 0.22055430534543466 -3.4036251015817904 0.35673991825480017
7.502848202577746 0.11616080079192748 -3.406845955925962 0.31007568778670486
